index,3.0,3.12,3.24,3.37,3.49,3.61,3.73,3.86,3.98,4.1,4.22,4.35,4.47,4.59,4.71,4.84,4.96,5.08,5.2,5.33,5.45,5.57,5.69,5.82,5.94,6.06,6.18,6.31,6.43,6.55,6.67,6.8,6.92,7.04,7.16,7.29,7.41,7.53,7.65,7.78,7.9,8.02,8.14,8.27,8.39,8.51,8.63,8.76,8.88,9.0
3.57,-1.1215117354293842,-1.0811116874485542,-1.0420426619977643,-1.0058687118308383,-0.9735621559359118,-0.9421712779448614,-0.9116989823389885,-0.8821443697659171,-0.8535033273615374,-0.8257690324221897,-0.7989323821632335,-0.7729823581737519,-0.7479063381455,-0.7237958627616456,-0.704641197101418,-0.6860428761925874,-0.6679931177012159,-0.6504834284892816,-0.6335046856286222,-0.6170472076363709,-0.6011008187362646,-0.585654907122772,-0.5706984782597505,-0.5562202041153046,-0.54220846907245,-0.5286514131256487,-0.5155369730399386,-0.5028529212813968,-0.4905869035495883,-0.4787264754457512,-0.46892763149011085,-0.4610231021519374,-0.4533576919969651,-0.44592059384776656,-0.43870110012593316,-0.43168862962604393,-0.4248727550877897,-0.41824323137098296,-0.41179002396948294,-0.4055033375605276,-0.39937364424112803,-0.39339171108341997,-0.3875486266204385,-0.38183582587480186,-0.3762451135523271,-0.3707686850424738,-0.3653991448998646,-0.36012952252265956,-0.3549532847945758,-0.3498643455102107
3.86,-1.483141794256729,-1.4156277064403733,-1.3521909197156292,-1.293020875035568,-1.2436133144561177,-1.1964230731130363,-1.15133837197966,-1.1082548497304818,-1.0670750682893326,-1.0277080027463041,-0.9900685379942803,-0.9540769866975645,-0.9196586346480816,-0.8867433178759184,-0.8609830437395137,-0.8364280641754381,-0.8127165183832437,-0.7898237738623896,-0.7677256101515448,-0.7463981981598151,-0.7258180827078949,-0.7059621681534619,-0.6868077072003111,-0.6683322920177567,-0.6505138483178653,-0.6333306321105744,-0.6167612289431582,-0.600784555501157,-0.5853798634447871,-0.5705267453481212,-0.5593819444955661,-0.5496834986827381,-0.5402811665318359,-0.5311612227483786,-0.5223101828223384,-0.5137148181591187,-0.5053621740746361,-0.49723959031782855,-0.4893347236506806,-0.4816355719833161,-0.4741304995214036,-0.46680826235796563,-0.45965803392549826,-0.4526694297219019,-0.4458325307368885,-0.43913790503166816,-0.43257662696371163,-0.42614029360350064,-0.41982103795100495,-0.4136115386352634
4.14,-2.0980167039989293,-1.9565265248499877,-1.8323786657598946,-1.7221493059546444,-1.626886333953094,-1.5499085079675605,-1.4781477535919312,-1.4111318889201505,-1.348432500000022,-1.2896670104858075,-1.234496290119945,-1.1826205054955368,-1.1337745168275446,-1.087723425767988,-1.050495845443319,-1.0177549791365317,-0.9863076240350972,-0.9561049446543559,-0.9270992053705936,-0.899243917785332,-0.8724939277594853,-0.8468054582338504,-0.8221361205963107,-0.7984449042497787,-0.7756921516060762,-0.7538395238920643,-0.7328499619891728,-0.7126876443785168,-0.6933179451730748,-0.6747073937598975,-0.6621234899254811,-0.6502939685097249,-0.6388240857525394,-0.6276974886667865,-0.6168981444876097,-0.6064103493223312,-0.5962187416647079,-0.5863083201797544,-0.5766644650968468,-0.5672729625116503,-0.5581200308568306,-0.5491923487670523,-0.5404770835534258,-0.5319619194972087,-0.5236350851826903,-0.5154853791246912,-0.5075021929887464,-0.4996755317642036,-0.49199603033149314,-0.48445496595165627
4.43,-3.966308565532832,-3.332269262259224,-2.8149848495085052,-2.5323840094515377,-2.2988022221349076,-2.1071537356732395,-1.965464217960965,-1.8519247645396928,-1.747883383018704,-1.6527981920513939,-1.5658210606059275,-1.4860680330469958,-1.412720642012707,-1.3450561023578118,-1.2844615722520907,-1.2404951098233483,-1.1983812407189474,-1.1580831712213007,-1.1195494898691953,-1.0827196825192396,-1.0475280078051066,-1.0139061934238507,-0.9817852891854807,-0.9510969197976937,-0.9217741127839947,-0.8937518265671887,-0.8669672680182887,-0.8413600651441084,-0.8168723401643384,-0.7939757572606133,-0.7791824695222889,-0.7648282057791852,-0.7508962330114716,-0.7373697909159771,-0.7242321434658429,-0.7114666309577137,-0.6990567226950409,-0.6869860703003214,-0.6752385614918339,-0.6637983740301201,-0.6526500294088867,-0.6417784458093423,-0.6311689896218959,-0.6208075248918017,-0.6106804601439919,-0.6007747917428129,-0.5910781431342526,-0.5815787993296423,-0.5722657360468907,-0.5631286430198873
4.71,-2.095788922143385,-2.31893737113678,-2.6196888878523645,-3.0701477011257063,-3.789844309324481,-3.469832861583227,-2.9366311012579103,-2.609007643059502,-2.3524582305957096,-2.2026275701625924,-2.057125675187587,-1.9237116795523623,-1.8036477219666025,-1.69599235685809,-1.5992535867880397,-1.518128911216316,-1.4624602388938093,-1.4087151402582587,-1.3571355538844674,-1.3078329568857388,-1.2608325027633942,-1.2161037795658445,-1.1735818223823313,-1.1331812593929969,-1.0948057163256342,-1.0583539874918795,-1.023724016091856,-0.9908154051172348,-0.9595309453908069,-0.930950734732996,-0.913175137681951,-0.8958681122748716,-0.8790221945329598,-0.8626279655832532,-0.8466743853117726,-0.8311490898486058,-0.8160386575623614,-0.8013288476421243,-0.7870048147800881,-0.7730513028774446,-0.7594528201977366,-0.7461937978822913,-0.7332587333426459,-0.7206323197159242,-0.7082995620035938,-0.6962458806681588,-0.6844572031129845,-0.6729200431701604,-0.6616215688087865,-0.6505496582027669
5.0,-1.5185036282292426,-1.6351420545771886,-1.7708696205621788,-1.9323755674372018,-2.1307928949142183,-2.386600175510946,-2.7431579454942097,-3.305652175294663,-3.8121469127297143,-3.159035685507732,-2.8098019126254483,-2.5657544661563194,-2.4000622290660787,-2.222753945487151,-2.0595810140395967,-1.9155401011608493,-1.7892996256803824,-1.7219531284035772,-1.655967681972109,-1.59090080912255,-1.5278741731858287,-1.4675064284283605,-1.4100895798623132,-1.3557122346458728,-1.3043411082392873,-1.255873183883639,-1.2101683639224647,-1.1670695388726664,-1.1264146805474413,-1.0883709161629154,-1.0673728591728324,-1.0467543728692204,-1.0265455659666796,-1.006767729082945,-0.987434671511347,-0.9685539085049816,-0.9501277070444619,-0.932154001383369,-0.9146271911473107,-0.8975388349703324,-0.8808782521026719,-0.8646330434269436,-0.8487895420979056,-0.833333202743403,-0.8182489369052384,-0.8035214012511027,-0.7891352440512736,-0.7750753145213841,-0.7613268388888677,-0.7478755664325689
5.29,-1.1915141357233685,-1.274833354916523,-1.3676809040781666,-1.472103325035854,-1.5909668985558512,-1.7284551037344025,-1.8910060617472713,-2.0892464230108194,-2.3424767895333334,-2.690688935641066,-3.2273271199361986,-3.7753001149264698,-3.215527798217407,-2.853143873968808,-2.7263397652889685,-2.535634594681236,-2.3243626653529024,-2.1355042990792477,-2.011673352395912,-1.943915819420851,-1.8678552090696945,-1.789241970241856,-1.7116464935141862,-1.6370309785692143,-1.5663333720068882,-1.499891720520612,-1.4377131960344154,-1.379633524634693,-1.3254079062963802,-1.2747614134092367,-1.2453987598468512,-1.2215495778250558,-1.1977767667994406,-1.1741996795492549,-1.1509124112872728,-1.1279873750001614,-1.1054786343767455,-1.0834249152600601,-1.0618522666073587,-1.0407763736932727,-1.0202045448102206,-1.000137402135414,-0.9805703109269535,-0.9614945810682786,-0.9428984727652899,-0.924768034988029,-0.9070878016506151,-0.8898413669943079,-0.8730118583640477,-0.8565823216569378
5.57,-0.9710469442471027,-1.037871545746273,-1.1112301646570477,-1.1917010621941353,-1.2805155018882284,-1.3793080686958583,-1.4903109870615021,-1.6166805199402041,-1.7630787945009225,-1.936790831943884,-2.150080848755956,-2.4257882791735232,-2.8123285643869487,-3.4073774317405614,-3.6119191043378316,-3.144420716030202,-2.9058525872183125,-2.810890715634164,-2.571359491116943,-2.3361569897989467,-2.2438101925513,-2.185434144160845,-2.100849579177983,-2.0049945134561264,-1.9076432244609944,-1.8138980968012435,-1.7259480246190007,-1.6444431946962936,-1.569299125427403,-1.500115494704165,-1.4493020012182778,-1.4239837234945214,-1.39757370964732,-1.37047114224382,-1.343007260028986,-1.315450172904713,-1.2880118597840995,-1.260855977732235,-1.2341055988486345,-1.2078503699727667,-1.1821528524082567,-1.157053970405413,-1.1325775951956178,-1.108734342557806,-1.085524682987954,-1.062941466694534,-1.0409719592218951,-1.0195994726967816,-0.9988046654999811,-0.978566571327511
5.86,-0.8938464613820867,-0.8813697234101151,-0.930438719478467,-0.997843258158813,-1.0710078087732506,-1.1507786579382222,-1.238242521687627,-1.3348250881495787,-1.4424454390590873,-1.5637688828971945,-1.7026434895002838,-1.864904650472514,-2.0599836550178,-2.3044650618517073,-2.6308739977592914,-3.108022171146608,-3.677526899302441,-3.2584463582872654,-2.9177690510889884,-2.9548360332683514,-2.7453594025912884,-2.4837588220790647,-2.4646023186253028,-2.4391338022139264,-2.3508747226833426,-2.232272405250626,-2.107678706144435,-1.9887333573537085,-1.8794403431433393,-1.7804151221391038,-1.6910039978544666,-1.65198195933063,-1.6279989097153047,-1.6005322952377206,-1.5705215894178588,-1.5387873385546595,-1.5060132486318523,-1.4727474828857188,-1.4394151911437874,-1.406336115156991,-1.3737432416505997,-1.3418002438441146,-1.3106166756298776,-1.2802606305296622,-1.2507689787152856,-1.2221554761202822,-1.1944170936357206,-1.167538902985578,-1.1414978156453353,-1.1162654223288153
6.14,-0.8227423741777704,-0.8038996286388891,-0.7982154324802901,-0.8564479975696383,-0.9200934709561335,-0.9886467067360212,-1.0627396345580515,-1.143165492527354,-1.2309373977934857,-1.327375948255284,-1.434244877722527,-1.5539699526850934,-1.6900100782259138,-1.8475254090629307,-2.0346720431864522,-2.2653445207819454,-2.565556724883506,-2.9877176019885745,-3.557282903640211,-3.415770146177338,-2.9900910232420728,-2.93918837194561,-2.7924227861070636,-2.5452625526751174,-2.6244715331382484,-2.660353505618381,-2.5818318460459984,-2.4392650496627657,-2.283843221611467,-2.1380731505797343,-2.0077063297309956,-1.8925150820676928,-1.8725402150870476,-1.858040325012829,-1.8347343448177795,-1.8044534695462353,-1.7690576450950284,-1.7302272930646299,-1.6893587720959353,-1.6475414225963836,-1.6055831788098303,-1.5640572417655623,-1.523352480247047,-1.4837188872107148,-1.4453049705641237,-1.4081868854573645,-1.3723903671161286,-1.3379068723716283,-1.3047052721641295,-1.272740220384593
6.43,-0.7949307883006843,-0.7740577765954674,-0.7541279951789734,-0.7513506645161944,-0.8086563356361893,-0.8698780332449726,-0.935424641227922,-1.0057946583854482,-1.0816035869019727,-1.1636225633363821,-1.2528342241215593,-1.3505158543743585,-1.4583673757758688,-1.57871631645887,-1.7148619218803138,-1.8716865737788098,-2.0568187818350276,-2.283027707364781,-2.5735268778264393,-2.9725505848423985,-3.501898440414438,-3.4735565715238947,-2.985291976973691,-2.839221143809139,-2.728499209659263,-2.521327833373358,-2.6564884515896345,-2.7395202529156184,-2.6891509193615457,-2.5470580895885067,-2.381179144781522,-2.2243026430011454,-2.0848218157455234,-2.0825958663380404,-2.0971120655394757,-2.0935676775552774,-2.073367275571506,-2.0395534617235773,-1.9958567245346783,-1.9458406043126868,-1.8924244999551538,-1.8377607937739515,-1.7833159044393354,-1.7300230136579249,-1.678433379379672,-1.6288388240858553,-1.5813616347140917,-1.5360170359547773,-1.4927551972968034,-1.4514888730987974
6.71,-0.7478866328203785,-0.7317111182821545,-0.7161407045107461,-0.7011801208788466,-0.7265627286226953,-0.7826727946975256,-0.8423450879064545,-0.9059181657750738,-0.9738002651065757,-1.04648913534713,-1.124599394604716,-1.2089010840936933,-1.3003753587404796,-1.4002972475152493,-1.5103627659171435,-1.632891840700143,-1.7711673948941393,-1.9300333819369153,-2.1170180970954346,-2.3445918584009116,-2.6348863947194756,-3.026932610694985,-3.5139341930112695,-3.4718946473370718,-3.0192547384882538,-2.7156526329108504,-2.6146580235163173,-2.4463683935553626,-2.56269128426064,-2.6345504578311965,-2.6063587381240247,-2.4999511306270774,-2.3623869574640906,-2.2238716954587185,-2.206111268648186,-2.2739017352442357,-2.3206924763705468,-2.3400808116314264,-2.330060849680376,-2.2941367094716156,-2.239402653631649,-2.1734595241708874,-2.102412132007981,-2.030374745062498,-1.9597979825338256,-1.8919861507848879,-1.8275313246979772,-1.7665618008712747,-1.7091480290507806,-1.6550478460352325
7.0,-0.7293118777248234,-0.7023745606161667,-0.6769211600925094,-0.6551700841210475,-0.6679300166754878,-0.7203216820484605,-0.7757600491478251,-0.834487244200107,-0.8967901271532009,-0.9630115650494111,-1.0335654490040216,-1.1089570368837325,-1.1898110365628949,-1.276911217130591,-1.3712576647075676,-1.4741519030393362,-1.5873276256184916,-1.7131592098735948,-1.855009261947269,-2.017838018213423,-2.2107079663976905,-2.444954670756374,-2.7401394353890063,-3.1293906828632707,-3.5570757633752037,-3.442962916373659,-3.0345375115654782,-2.7208127312247092,-2.4934284904518074,-2.35526932462421,-2.4140844443969,-2.4540555411686547,-2.4321543050953607,-2.360622511221622,-2.2626476845885435,-2.176095150940726,-2.279932662722676,-2.377349815266582,-2.458290186630676,-2.5101895468708992,-2.523077738205787,-2.4959333100723486,-2.4369900405581237,-2.3597114356262217,-2.274314424431422,-2.1877138544179795,-2.1036547495952753,-2.023868955139684,-1.9489686347459392,-1.8789785771920815
7.29,-0.7207694219915708,-0.695427683202147,-0.6714195550734771,-0.6486762581724693,-0.6291897872789624,-0.6788016515537882,-0.7310924604008499,-0.7862414518212296,-0.8444580773910902,-0.9059888661676454,-0.9711263759440346,-1.040220761998354,-1.1136956119414665,-1.1920690078850469,-1.2759828742460064,-1.3662443858830724,-1.463885899036468,-1.570254136207917,-1.6875040465076454,-1.8188932097907013,-1.9671429255136497,-2.137462763366371,-2.3377350519038025,-2.580081104783898,-2.881229376626155,-3.2598915741611942,-3.5947651487322916,-3.4069374874698486,-3.0438482281884935,-2.760152422288721,-2.5462462435588127,-2.37911365850136,-2.2631171047940817,-2.2794005972797384,-2.258779572122256,-2.208448716674834,-2.1399629591478155,-2.1416309236739943,-2.2401997751503013,-2.334950231710024,-2.418580612368451,-2.481156454724292,-2.5127283600635972,-2.5081752137583604,-2.4705209590186823,-2.408874010555507,-2.333517899284137,-2.252536727973803,-2.1710794689193307,-2.0919784277194178
7.57,-0.698794815957446,-0.6760063339077119,-0.654319044664618,-0.6336924313556064,-0.6140864481763476,-0.6556899689534893,-0.7055979502922227,-0.758047141773856,-0.8131941969056785,-0.8712212321354358,-0.9323413944335032,-0.9968060164639035,-1.0649138994592793,-1.1370235445052026,-1.2135694841336109,-1.2950844891207278,-1.3822302936274868,-1.4762813250130178,-1.5786926809369184,-1.690311865489128,-1.8130658992932336,-1.9495883568630161,-2.1035748191737422,-2.2803450167298327,-2.487649045549872,-2.7361756924874134,-3.0345572392157703,-3.393573806213597,-3.6079862259091353,-3.380452096513359,-3.0621205831832157,-2.8081662993320005,-2.611742938945278,-2.4556612509752984,-2.3280435743490724,-2.2212024914613275,-2.1300338051198247,-2.0757113818984703,-2.026356709139379,-2.0490904340433715,-2.126412444168045,-2.199056200879693,-2.262901506059309,-2.312994724993574,-2.344495068759353,-2.3542090296739375,-2.3418389607120793,-2.3101589206603577,-2.2638130165071533,-2.2078057383740792
7.86,-0.6658234104036835,-0.6461755833178289,-0.6273719490575306,-0.6093986036760681,-0.6037363311162307,-0.6496338823210379,-0.6977273044848916,-0.7481202084559937,-0.8009311455012823,-0.8562964880433329,-0.9143740272189352,-0.9753474983315693,-1.039432338418641,-1.1068830753902366,-1.1780029491683308,-1.2531565789176802,-1.3332519120349013,-1.4190039249939013,-1.5106623701715027,-1.6091174324711008,-1.7155085616886188,-1.8313190046441534,-1.9585169038779744,-2.0997637888061824,-2.2587178467370643,-2.4404222504361788,-2.65151027790226,-2.8984593634985214,-3.18344146324099,-3.5036250785687417,-3.6051219732356627,-3.3768675180453838,-3.10055266002301,-2.8737113942494337,-2.6935118698320393,-2.5476933660150127,-2.426907470889866,-2.3247559309604,-2.2368351599565206,-2.1600320646935347,-2.0920807351857302,-2.0312870856112726,-1.9942991776660584,-2.0467662542736536,-2.0926088238313287,-2.1296184109816867,-2.15572531196193,-2.1694022901254404,-2.1700314467362722,-2.158068666976824
8.14,-0.6645062930215869,-0.6371263524937469,-0.6112111143723824,-0.5866728719080376,-0.6154003594122787,-0.6600940300681304,-0.7068183900952726,-0.7556524615760338,-0.8066858403769473,-0.860020605313579,-0.9157736644385057,-0.9740796634444359,-1.0350946238328893,-1.0990005149294075,-1.166011084657938,-1.2368876819941517,-1.3119123066636127,-1.3911281877564214,-1.4750000146931148,-1.5640972789551908,-1.659125966894668,-1.7609719596559166,-1.8707611353185352,-1.9899441353381924,-2.1204107641481595,-2.2653812624365353,-2.4378175367144834,-2.6296105117805597,-2.83484240898717,-3.045157778892719,-3.3210081494086374,-3.5756740011309236,-3.6071242341356697,-3.405043393787211,-3.1673813468158394,-2.9642625100942532,-2.798016311588447,-2.660733169758375,-2.5453143881611653,-2.446526695478651,-2.36060729760301,-2.284819808138907,-2.2171342933570988,-2.1560135833115397,-2.1002716320840773,-2.0489785339273716,-2.0013953696408326,-1.974179790254654,-1.9959269631086578,-2.010091669240948
8.43,-0.6712978726112394,-0.6437565196699337,-0.6177111408960597,-0.6014379946708978,-0.6434209512080137,-0.6872488716750667,-0.7329746532063868,-0.7806574555513354,-0.8303637157900282,-0.8821683897580239,-0.9361564592691629,-0.9924247774812263,-1.051084350647044,-1.112263155121165,-1.1766926374493094,-1.244316739787638,-1.3151294440884842,-1.3893875235689948,-1.4673959696818215,-1.5495199397435655,-1.6362003968389647,-1.7279740503544259,-1.8254998040538384,-1.9295937897127218,-2.0487347345181943,-2.182135791456259,-2.3284016303700765,-2.488890061207471,-2.663112362941251,-2.8444635801894695,-3.0106827250929866,-3.175456372115399,-3.420932325176909,-3.6148504974698388,-3.627210121114492,-3.468342785291082,-3.268122935726322,-3.086104798462887,-2.9312837439215325,-2.8001896576330725,-2.687955130731642,-2.5904839692196027,-2.5046304284115153,-2.428017647310027,-2.3588405110182653,-2.2957126654420166,-2.237556352328462,-2.1835243125154165,-2.1329442531978686,-2.0852788251797088
